관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3150000-101-2014-00077,불타는 할망 닭발, 화곡동,3150000.0,서울특별시 강서구 화곡로58길 22-11 1층 (화곡동 6동),야식,"매일/17:00 - 새벽 02:00/새벽 01:30 라스트오더
","오픈기념 기본배달비 무료/ 할망연탄무뼈닭발(소) : 19,000원
오픈기념 기본배달비 무료/ 할망연탄무뼈닭발(대) : 29,000원
오픈기념 기본배달비 무료/ 할망연탄무뼈닭발(특대) : 34,000원
오픈기념 기본배달비 무료/ 할망연탄무뼈닭발(중) : 24,000원
할망연탄통뼈닭발(소) : 19,000원
할망연탄통뼈닭발(중) : 24,000원
할망연탄통뼈닭발(대) : 29,000원
할망연탄통뼈닭발(특대) : 34,000원
할망연탄튤립닭발(소) : 19,000원
할망연탄튤립닭발(중) : 24,000원
할망연탄튤립닭발(대) : 29,000원
할망연탄튤립닭발(특대) : 34,000원
할망마늘통닭 : 18,000원
할망옛날통닭 : 18,000원
할망똥집튀김 : 18,000원
오픈기념 기본배달비 무료/ 할망연탄무뼈닭발(소) : 19,000원
오픈기념 기본배달비 무료/ 할망연탄무뼈닭발(중) : 24,000원
오픈기념 기본배달비 무료/ 할망연탄무뼈닭발(특대) : 34,000원
오픈기념 기본배달비 무료/ 할망연탄무뼈닭발(대) : 29,000원
할망연탄튤립닭발(중) : 24,000원
쿨피스(930ml) : 2,000원
콜라 : 2,000원
사이다 : 2,000원
환타 파인애플맛 : 2,000원
환타 오렌지맛 : 2,000원
계란찜 : 5,000원
할망황도 : 5,000원
할망샐러드 : 5,000원
할망 쌈 추가 : 3,000원
또띠아 : 3,000원
",02-2065-7511
3060000-101-2011-00117,한마음 정육식당, 상봉동,3060000.0,서울특별시 중랑구 망우로 186 (상봉동1층),정육식당,"수/11:30 - 22:00/21:00 라스트오더
목/11:30 - 22:00/21:00 라스트오더
금/11:30 - 22:00/21:00 라스트오더
토/11:30 - 22:00/21:00 라스트오더
일/11:30 - 22:00/21:00 라스트오더
월/11:30 - 22:00/21:00 라스트오더
화/11:30 - 22:00/21:00 라스트오더
","돼지 한마리 1kg : 56,900원
돼지 한마리 500g : 32,900원
소 한마리 900g : 92,900원
소 한마리 600g : 62,900원
소 한마리 300g : 32,900원
점심특선 제육쌈밥 : 9,000원
점심특선 육계장 : 9,000원
점심특선 통돼지김치찌개 : 8,000원
",02-438-2192
3080000-101-2006-00089,SKY 포차, 수유동,3080000.0,서울특별시 강북구 삼양로 442 비동 1층 (수유동),요리주점,"수/18:00 - 새벽 01:00
목/18:00 - 새벽 01:00
금/18:00 - 새벽 01:00
토/06:00 - 새벽 03:00
일/06:00 - 새벽 03:00
월/18:00 - 새벽 01:00
화/18:00 - 새벽 01:00
","모듬 돈까스 : 20,000원
오징어숙회 : 20,000원
두부 제육 두루치기 : 20,000원
무뼈 닭발 : 15,000원
해물짬뽕탕 : 25,000원
골뱅이 무침 : 20,000원
로제 떡볶이 : 18,000원
편육 : 15,000원
먹태 : 15,000원
해물 순두부 : 15,000원
닭볶음탕 : 25,000원
오뎅탕 : 8,000원
닭똥집 소금구이 : 15,000원
오돌뼈 : 15,000원
",010-8685-4860
3220000-101-2021-00990,고기반 햄반 김치찌개 & 김치찜, 역삼동,3220000.0,서울특별시 강남구 테헤란로 322 한신인터밸리24빌딩 지하2층 B118호 (역삼동),한식,"매일/10:00 - 22:00
","고기 반 김치찌개 세트 2~3인 : 19,000원
",02-2222-5120
3010000-101-2022-00186,명동서서갈비, 을지로2가,3010000.0,서울특별시 중구 명동7가길 20-8 금강 1층 (을지로2가),"육류,고기요리","매일/12:00 - 22:00
","소 갈비 1대(180g) : 17,000원
소주 : 4,000원
맥주 : 5,000원
매화수 : 5,000원
한라산 : 5,000원
",02-318-6400
3010000-101-2019-00475,마일더스, 황학동,3010000.0,서울특별시 중구 난계로23길 1-6 1층 (황학동),"카페,디저트","수/12:00 - 21:00
목/12:00 - 21:00
금/12:00 - 21:00
토/12:00 - 21:00
일/12:00 - 21:00
월/12:00 - 21:00
화/12:00 - 21:00
","바닐라빈 다쿠아즈N : 3,300원
아쌈 밀크티인기대표 : 4,500원
다쿠아즈 6구 박스 세트인기대표 : 18,400원
다쿠아즈 6구 박스 세트인기대표 : 18,400원
얼그레이 다쿠아즈대표 : 2,900원
앙버터 다쿠아즈대표 : 3,300원
밀크티 4캔 선물 박스대표 : 19,000원
얼그레이 마들렌대표 : 1,800원
아쌈 밀크티인기대표 : 4,500원
더블초코 밀크티대표 : 4,500원
밀크티 4캔 선물 박스대표 : 19,000원
다쿠아즈 6구 박스 세트인기대표 : 18,400원
아쌈 밀크티인기대표 : 4,500원
얼그레이 밀크티 : 4,500원
더블초코 밀크티대표 : 4,500원
일글리쉬 브렉퍼스트 밀크티 : 4,500원
베리베리 루이보스 밀크티 : 4,500원
말차 밀크티 : 4,500원
땅콩 밀크티 : 4,500원
아메리카노 : 3,500원
카페 라떼 : 4,500원
카페 모카 : 4,500원
얼그레이 레몬 소다 : 5,000원
페퍼민트 라임 소다 : 5,000원
얼그레이 레몬 차 : 5,000원
페퍼민트 라임 차 : 5,000원
T2 멜번 브렉퍼스트 : 4,500원
T2 팩스 어 피치 : 4,500원
T2 슬립타이트 : 4,500원
앙버터 다쿠아즈대표 : 3,300원
얼그레이 다쿠아즈대표 : 2,900원
산딸기 다쿠아즈 : 2,900원
말차 다쿠아즈 : 2,900원
뽀또 치즈 다쿠아즈 : 2,900원
오레오 초코 다쿠아즈 : 2,900원
로투스 다쿠아즈 : 2,900원
바닐라빈 다쿠아즈N : 3,300원
레몬 마들렌 : 1,500원
산딸기 마들렌 : 1,800원
얼그레이 마들렌대표 : 1,800원
초코 마들렌 : 1,800원
깡통이 뱃지 : 5,500원
티라미수 뱃지 : 5,500원
깡통 + 티라미수 뱃지 : 10,000원
KTMT 반팔 티셔츠 : 22,000원
KTMT 머그잔 : 9,000원
KTMT 메모지세트(2ea) : 4,000원
",02-3298-0626
3220000-101-2022-00693,하비순살떡볶이, 논현동,3220000.0,서울특별시 강남구 학동로43길 38 지하2층 B201호 주방13호 (논현동 논현웰스톤),떡볶이,"매일/11:30 - 24:00
","하비브런치플래터 : 22,000원
하비런치세트 : 11,000원
2인로제떡볶이+치킨set : 21,000원
2인마라로제떡볶이+치킨set : 21,000원
핫간장순살치킨 : 13,000원
명품양념뼈닭강정 : 20,000원
",070-7707-5637
3150000-101-2015-00347,펀비어킹, 마곡동,3150000.0,서울특별시 강서구 마곡중앙5로 87 1층 115116호 (마곡동 방화1동 우성르보아2),"맥주,호프","매일/16:00 - 새벽 02:00
","통오징어한판떡볶킹 : 21,900원
반반치킨 : 19,900원
아이스과일펀치 : 16,900원
페퍼로니페스츄리피자 : 14,900원
곱도리탕 : 25,900원
치즈볼&리코타샐러드 : 15,900원
새우살타워링 : 15,900원
먹태킹 : 13,900원
",등록된 전화번호가 없습니다.
3150000-101-2022-00212,조선주방, 방화동,3150000.0,서울특별시 강서구 양천로24길 78 백호빌딩 1층 101호 (방화동),요리주점,"수/17:00 - 24:00/23:30 라스트오더
목/17:00 - 24:00/23:30 라스트오더
금/17:00 - 24:00/23:30 라스트오더
토/17:00 - 24:00/23:30 라스트오더
일/정기휴무 (매주 일요일)
월/17:00 - 24:00/23:30 라스트오더
화/17:00 - 24:00/23:30 라스트오더
","소고기스키야키 : 22,000원
가리비관자버터구이샐러드 : 22,000원
두반장크림소스 가라아게 : 18,000원
수제티라미슈 : 10,000원
불향가득 제육 링귀니 : 18,000원
",02-2666-0456
3150000-101-2022-00211,다랭이 마을, 화곡동,3150000.0,서울특별시 강서구 강서로 183 1층 (화곡동),쌈밥,"수/11:00 - 22:00
목/11:00 - 22:00
금/11:00 - 22:00
토/11:00 - 22:00
일/정기휴무 (매주 일요일)
월/11:00 - 22:00
화/11:00 - 22:00
","제육쌈밥 : 9,000원
된장제육쌈밥 : 9,000원
오리주물럭쌈밥 : 12,000원
삼겹살 : 13,000원
",02-2608-7638
