관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3160000-101-2022-00224,98커피호프, 구로동,3160000.0,서울특별시 구로구 구로동로18길 16-6 1층 101호 (구로동 한가족빌라),"맥주,호프",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3060000-101-2015-00175,씨드푸드, 신내동,3060000.0,서울특별시 중랑구 신내로1길 20 105호 (신내동 신천상가 ),"치킨,닭강정",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-493-1155
3040000-101-2022-00254,하루, 중곡동,3040000.0,서울특별시 광진구 면목로 53 용담빌딩 1층 (중곡동),이자카야,"월/17:30 - 24:00/23:00 라스트오더
화/17:30 - 24:00/23:00 라스트오더
수/17:30 - 24:00/23:00 라스트오더
목/17:30 - 24:00/23:00 라스트오더
금/17:30 - 24:00/23:00 라스트오더
토/16:00 - 24:00/23:00 라스트오더
일/16:00 - 24:00/23:00 라스트오더
","명란크림/상하이파스타 : 13,000원
어린양갈비스테이크 : 27,000원
명란치즈계란말이 : 15,000원
후토마끼1/2 : 10,000원
얼큰해물우동 : 11,000원
",070-8152-5685
3130000-101-2015-00137,1992, 상암동,3130000.0,서울특별시 마포구 월드컵북로 402 B126호 (상암동 KGIT센터 지1층),한식,등록된 영업시간이 없습니다.,"고기폭탄김치볶음밥 : 9,000원
삼겹살김치볶음밥 : 8,000원
훈제오리김치볶음밥 : 8,000원
김치스팸볶음밥 : 6,500원
참치볶음밥 : 6,500원
스페셜김치복음밥 : 7,000원
수제함박정식 : 10,000원
우삼겹깍두기볶음밥 : 8,000원
치킨베이컨볶음밥 : 7,500원
양념치킨볶음밥 : 7,500원
갈릭베이컨볶음밥 : 6,500원
소고기볶음밥 : 7,000원
철판오므라이스 : 6,500원
모듬오므라이스 : 8,000원
치킨오므라이스 : 8,000원
",010-8989-3862
3210000-101-2019-00532,청담이상, 서초동,3210000.0,서울특별시 서초구 서초대로46길 99 현빌딩 2층 (서초동),이자카야,"월/17:00 - 새벽 02:00/새벽 01:00 라스트오더
화/17:00 - 새벽 02:00/새벽 01:00 라스트오더
수/17:00 - 새벽 02:00/새벽 01:00 라스트오더
목/17:00 - 새벽 02:00/새벽 01:00 라스트오더
금/17:00 - 새벽 03:00/새벽 02:00 라스트오더
토/17:00 - 새벽 03:00/새벽 02:00 라스트오더
일/정기휴무 (매주 일요일)
","모둠사시미 : 70,000원
직화 모둠꼬치12종 : 28,000원
나가사끼 짬뽕탕 : 28,000원
특사시미+가이모노 : 135,000원
광어사시미 : 35,000원
연어사시미 : 32,000원
시사모구이 : 15,000원
유즈퐁 메로구이 : 28,000원
오꼬노미야끼 : 18,000원
명란 계란탕 : 20,000원
매운해물 짬뽕탕 : 28,000원
해물누룽지탕 : 28,000원
소고기 해물나베 : 25,000원
관서 오뎅탕 : 23,000원
모둠 가라아게 : 23,000원
",02-522-1007
3140000-101-2004-00458,육전국밥, 목동,3140000.0,서울특별시 양천구 목동서로 155 목동파라곤 지하 1층 11호 (목동),국밥,"매일/11:00 - 21:00/15:30 - 17:00 브레이크타임/20:30 라스트오더
","소고기국밥 정식 : 13,500원
미소곰탕 정식 : 14,500원
막국수 정식(물/비빔) : 14,000원
육전소고기국밥 : 9,000원
소고기국밥 : 8,000원
함박곰탕 : 11,000원
미소곰탕 : 9,000원
육전막국수(물/비빔) : 9,000원
소고기육전(소) : 12,000원
소고기육전(대) : 18,000원
소고기완자 : 12,000원
육전완자반반 : 16,000원
깻잎전 : 11,000원
호박전 : 10,000원
모둠전 : 23,000원
",02-2649-2118
3170000-101-2022-00153,37.5, 가산동,3170000.0,서울특별시 금천구 범안로 1142 하우스디 더 스카이밸리 가산2차 3층 314~317(일부)호 (가산동),브런치,"월/10:00 - 23:00
화/10:00 - 23:00
수/10:00 - 23:00
목/10:00 - 23:00
금/10:00 - 23:00
토/10:00 - 23:00
일/10:00 - 23:00
","푸짐한 정통 미국식 브런치 : 15,900원
잠봉에그베네딕트 : 14,900원
트러플 머쉬룸 더블 버거 : 15,900원
수제통새우버거 : 15,900원
푸짐한 철판 토마토 오믈렛 라이스 : 15,900원
리코타치즈샐러드 : 15,500원
케이준치킨샐러드 : 14,500원
통베이컨시저샐러드 : 13,900원
쉬림프감바스 : 16,900원
채끝등심스테이크(250g) : 37,500원
뉴욕스타일비프요리 : 16,900원
푸짐한철판비프김치볶음밥 : 14,900원
37.5떡볶이 : 13,900원
고르곤 졸라 피자 : 15,900원
푸짐한 페페로니 피자 : 16,900원
",02-839-7775
3210000-101-2012-00165,고기굽다, 서초동,3210000.0,서울특별시 서초구 반포대로28길 46 1층 나호 (서초동),"육류,고기요리","매일/11:00 - 22:00/14:00 - 16:30 브레이크타임/21:30 라스트오더
","육즙 통삼겹 : 16,000원
마블 통목살 : 16,000원
천겹 통항정 : 18,000원
쑥부쟁이 볶음밥 : 9,000원
고굽 김치찌개 : 7,000원
구워먹는치즈10pcs : 10,000원
살얼음 묵사발 : 7,000원
함흥냉면(물,비빔) : 7,000원
고굽밥 한공기 : 1,500원
고굽 김치찌개 : 9,000원
오징어 해장국 : 9,000원
단품 제육볶음 : 9,000원
엄마 계란말이 : 9,000원
",02-6954-2269
3070000-101-2012-00297,Useless Adult, 안암동3가,3070000.0,서울특별시 성북구 보문로18길 25 (안암동3가),"카페,디저트","월/12:00 - 22:00
화/12:00 - 22:00
수(8/24)/12:00 - 19:30
목/12:00 - 22:00
금/12:00 - 22:00
토/12:00 - 22:00
일/12:00 - 22:00
","어덜트커피 : 6,000원
유즈리스커피 ALC 1.5% : 6,800원
안미츠 : 6,700원
아메리카노 : 4,500원
카페 라떼 : 5,200원
맥주 : 변동
와인 : 변동
",070-4085-7003
3130000-101-2012-00238,오봉집, 서교동,3130000.0,서울특별시 마포구 홍익로3길 8 (서교동 1층),한식,"매일/11:30 - 22:00/15:00 - 17:00 브레이크타임/21:30 라스트오더
","오봉스페셜 : 49,000원
매생이연포보쌈 : 49,000원
매생이연포탕 : 26,000원
얼큰낙지전골 : 28,000원
오봉조개탕 : 16,000원
오봉보쌈 : 29,000원
직화낙지볶음 : 12,000원
직화제육볶음 : 9,000원
보쌈정식 : 10,000원
해물칼국수 : 8,000원
쟁반막국수 : 7,000원
매콤낙지만두 : 5,000원
갑오징어구이 : 20,000원
직화오돌뼈주먹밥 : 15,000원
쫀득편육 : 12,000원
",02-335-2229
3130000-101-2022-00617,일만족발, 대흥동,3130000.0,서울특별시 마포구 백범로17길 1 1층 북측호 (대흥동),"족발,보쌈","매일/16:00 - 새벽 04:00
","일만족발 : 20,900원
",02-715-8288
3190000-101-2021-00121,더쿠네 오리바베큐, 신대방동,3190000.0,서울특별시 동작구 신대방길 21 1층 (신대방동),오리요리,등록된 영업시간이 없습니다.,"[환절기보양식] 참나무 오리 장작 바베큐 (橡树柴火烤鸭(특대(4인)) : 45,000원
[환절기보양식] 참나무 오리 장작 바베큐 (橡树柴火烤鸭(중(2인)) : 29,000원
[환절기보양식] 참나무 오리 장작 바베큐 (橡树柴火烤鸭(대(3인)) : 39,000원
참나무 삼겹살 장작 바베큐 (橡树柴火烤五花肉bbq)(특대(4인)) : 45,000원
참나무 삼겹살 장작 바베큐 (橡树柴火烤五花肉bbq)(대(3인)) : 39,000원
참나무 삼겹살 장작 바베큐 (橡树柴火烤五花肉bbq)(중(2인)) : 29,000원
참나무 모듬 장작 바베큐 (橡树柴火烤拼盘bbq)(특대(4인)) : 47,000원
참나무 모듬 장작 바베큐 (橡树柴火烤拼盘bbq)(대(3인)) : 41,000원
참나무 모듬 장작 바베큐 (橡树柴火烤拼盘bbq)(중(2인)) : 31,000원
솔로세트 모듬 장작바베큐 (1人橡树柴火烤拼盘) : 22,000원
수제 소세지 모듬 (烤肠拼盘)(3개) : 6,000원
수제 소세지 모듬 (烤肠拼盘)(6개) : 11,000원
[환절기보양식] 참나무 오리 장작 바베큐 (橡树柴火烤鸭(특대(4인)) : 45,000원
[환절기보양식] 참나무 오리 장작 바베큐 (橡树柴火烤鸭(중(2인)) : 29,000원
[환절기보양식] 참나무 오리 장작 바베큐 (橡树柴火烤鸭(대(3인)) : 39,000원
참나무 삼겹살 장작 바베큐 (橡树柴火烤五花肉bbq)(특대(4인)) : 45,000원
참나무 삼겹살 장작 바베큐 (橡树柴火烤五花肉bbq)(대(3인)) : 39,000원
김치추가 : 2,000원
부추무침추가 : 2,000원
양파절임추가 : 2,000원
쌈무추가 : 2,000원
머스타드소스추가 : 1,000원
콜라(500ml) : 2,000원
콜라(1.25L) : 3,500원
사이다(500ml) : 2,000원
사이다(1.25L) : 3,500원
",02-6956-9980
3220000-101-2022-00863,록키, 신사동,3220000.0,서울특별시 강남구 압구정로10길 30-7 지하1층 (신사동),양식,"월/정기휴무 (매주 월요일)
화/11:30 - 24:00/15:00 - 17:00 브레이크타임/23:00 라스트오더
수/11:30 - 24:00/15:00 - 17:00 브레이크타임/23:00 라스트오더
목/11:30 - 24:00/15:00 - 17:00 브레이크타임/23:00 라스트오더
금/11:30 - 24:00/15:00 - 17:00 브레이크타임/23:00 라스트오더
토/11:30 - 24:00/15:00 - 17:00 브레이크타임/23:00 라스트오더
일/11:30 - 22:00/15:00 - 17:00 브레이크타임/21:00 라스트오더
","토마호크 스테이크 550g : 98,000원
돈마호크 스테이크 : 30,000원
참치 타르타르 : 18,000원
스위스식 감자채전 : 15,000원
게살 고로케 : 18,000원
관자버섯리조또 : 13,000원
페퍼크림스테이크파스타 : 28,000원
[런치메뉴]김치볶음밥 & 그릴족발 : 11,000원
[런치메뉴]마크니 커리 & 탄두리치킨 : 11,000원
[런치메뉴]스테이크덮밥 : 13,000원
[런치메뉴]비프라자냐 : 11,000원
[런치메뉴]로제치킨라자냐 : 11,000원
뉴욕스트립 스테이크 400g : 48,000원
T-bone 스테이크 700g : 95,000원
우대갈비 : 35,000원
",070-4118-1111
3240000-101-2021-00130,김밥명일, 명일동,3240000.0,서울특별시 강동구 구천면로 504 1층 (명일동),김밥,"매일/00:00 - 24:00
","원조김밥 : 2,500원
치즈김밥 : 3,000원
야채김밥 : 3,500원
참치김밥 : 3,500원
김치치즈김밥 : 4,000원
제육덮밥 : 6,000원
오징어덮밥 : 6,000원
돈까스 : 6,500원
떡국 : 5,500원
떡만두국 : 5,500원
만두국 : 5,500원
물냉면 : 5,500원
비빔냉면 : 5,500원
김치김밥 : 3,500원
땡초김밥 : 3,500원
",02-426-7785
3150000-101-2021-00589,떡볶이참잘하는집 떡참, 등촌동,3150000.0,서울특별시 강서구 화곡로68길 15 1층 105호 (등촌동),분식,"매일/11:00 - 23:00
","맵달국물떡볶이 : 9,500원
매콤로제떡볶이 : 9,800원
멕시칸 더블치즈 떡볶이 : 9,800원
황금순살치킨 : 8,800원
씨앗호떡볶이 : 4,800원
떡순튀 Set : 17,800원
떡치치 Set : 21,100원
떡치밥 Set : 15,800원
",02-3664-3726
3130000-101-2020-00987,L.A.D, 서교동,3130000.0,서울특별시 마포구 잔다리로3안길 23 12층 (서교동),양식,"월/11:00 - 24:00
화/11:00 - 24:00
수/11:00 - 24:00
목/11:00 - 24:00
금/11:00 - 새벽 02:00
토/12:00 - 새벽 02:00
일/12:00 - 새벽 02:00
","아메리카노 : 5,800원
",02-6081-2150
3070000-101-2022-00198,To be around you, 보문동4가,3070000.0,서울특별시 성북구 안암로3길 73 1층 (보문동4가),"카페,디저트","매일/12:00 - 21:00/20:30 라스트오더
","에스프레소 : 4,000원
아메리카노 : 4,500원
샹그리아 : 7,000원
밀크티 : 6,500원
",010-5850-9208
3140000-101-2011-00162,꾸꾸루꾸, 신월동,3140000.0,서울특별시 양천구 신월로 173 1층 (신월동),"치킨,닭강정",,"떡바베큐 : 26,000원
",02-2607-6441
3240000-101-2022-00213,백남옥달인손만두, 명일동,3240000.0,서울특별시 강동구 고덕로 266 고덕역 대명벨리온 1층 107호 (명일동),"칼국수,만두","매일/08:00 - 23:00/22:30 라스트오더
","김치통만두 8개 : 5,000원
갈비통만두 8개 : 5,000원
새우통만두 5개 : 5,000원
감지피고기만두 8개 : 5,000원
감지피김치만두 8개 : 5,000원
",02-441-3660
3190000-101-2020-00276,라쿠라쿠, 신대방동,3190000.0,서울특별시 동작구 대림로 14 1층 (신대방동),일식당,"월/정기휴무 (매주 월요일)
화/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
수/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
목/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
금/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
토/11:00 - 21:00/20:30 라스트오더
일/11:00 - 21:00/20:30 라스트오더
","오리지날 도시락 : 9,900원
치킨난반 도시락 : 9,900원
王 프리미엄 왕챠슈덮밥 : 9,500원
마제소바(기본) : 9,000원
마제소바(떠블) : 15,000원
탄탄멘 : 10,000원
高 프리미엄 야끼니쿠 (꽃갈비) 도시락 : 20,900원
高 프리미엄 야끼니쿠 (꽃갈비) 덮밥 : 18,900원
王 프리미엄 왕챠슈 도시락 : 10,900원
王 프리미엄 왕챠슈덮밥 : 9,500원
오리지날 도시락 : 9,900원
치킨난반 도시락 : 9,900원
깐풍기 도시락(기본) : 9,900원
깐풍기 도시락(핵매운맛) : 9,900원
프리미엄챠슈도시락 : 11,500원
王 프리미엄 왕챠슈덮밥 : 9,500원
混 마제라이스 : 8,900원
마제소바(기본) : 9,000원
마제소바(떠블) : 15,000원
탄탄멘 : 10,000원
탄탄국밥 : 10,000원
치킨 가라아게 6P : 3,900원
새우튀김 3P : 4,900원
닭껍질교자 4P : 4,500원
강정닭껍질교자 6P(기본) : 5,900원
강정닭껍질교자 6P(매운맛) : 5,900원
ZERO 펩시 뚱캔 : 1,500원
ZERO 사이다 뚱캔 : 1,500원
펩시 뚱캔 : 1,500원
사이다 뚱캔 : 1,500원
아이시스 생수 500ml : 500원
라쿠소스 : 500원
노른자소스 : 900원
生 와사비 : 500원
",02-865-7097
3100000-101-1999-06295,517 낙지&아구, 공릉동,3100000.0,서울특별시 노원구 동일로 1041 은성빌딩 1층 (공릉동),낙지요리,"월/11:00 - 22:00/15:30 - 17:00 브레이크타임
화/정기휴무 (매주 화요일)
수/11:00 - 22:00/15:30 - 17:00 브레이크타임
목/11:00 - 22:00/15:30 - 17:00 브레이크타임
금/11:00 - 22:00/15:30 - 17:00 브레이크타임
토/11:00 - 22:00/15:30 - 17:00 브레이크타임
일/11:00 - 22:00/15:30 - 17:00 브레이크타임
","낙지손수제비 : 8,000원
낙지덮밥 : 11,000원
아구찜 : 35,000원
해물찜 : 42,000원
해물탕 : 52,000원
낙지전골 : 42,000원
낙지볶음 : 26,000원
왕새우튀김 : 8,000원
돈가스 : 7,500원
산낙지탕탕이 : 변동
열무김치 : 12,000원
",02-6407-5177
3130000-101-2021-00706,홍대쌀국수, 구수동,3130000.0,서울특별시 마포구 토정로 193 1층 (구수동),베트남음식,"매일/11:00 - 22:00
","홍대쌀국수 : 5,500원
소고기쌀국수 : 6,500원
닭고기쌀국수 : 6,500원
계란쌀국수 : 6,500원
계란후라이볶음밥 : 7,900원
",070-8691-3682
3090000-101-2021-00159,소풍, 창동,3090000.0,서울특별시 도봉구 도봉로116길 42 아리따움 1층 (창동),"맥주,호프",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3160000-101-2022-00223,아마렐로 에스프레소바, 구로동,3160000.0,서울특별시 구로구 가마산로21길 9 1층 102호 (구로동),"카페,디저트","월/08:00 - 17:00
화/08:00 - 17:00
수/08:00 - 17:00
목/08:00 - 17:00
금/08:00 - 17:00
토/10:00 - 17:00
일/10:00 - 17:00
","말차 에스프레소 : 3,500원
",등록된 전화번호가 없습니다.
3220000-101-1999-21845,춘여닭 숯불닭갈비, 역삼동,3220000.0,서울특별시 강남구 역삼로14길 14 지상1층 우측호 (역삼동),닭갈비,"월/16:00 - 24:00/23:30 라스트오더
화/16:00 - 24:00/23:30 라스트오더
수/16:00 - 24:00/23:30 라스트오더
목/16:00 - 24:00/23:30 라스트오더
금/16:00 - 24:00/23:30 라스트오더
토/16:00 - 24:00/23:30 라스트오더
일/정기휴무 (매주 일요일)
","숯불닭갈비(소금,간장,매콤) 350g : 14,000원
삼겹살 200g : 13,000원
돼지갈비 300g : 13,000원
숯불닭발 200g : 13,000원
껍데기 150g : 8,000원
",02-573-5436
3230000-101-2022-00460,현풍닭칼국수, 가락동,3230000.0,서울특별시 송파구 송이로23길 4 티제이빌딩 1층 (가락동),"칼국수,만두","월/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
화/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
수/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
목/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
금/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
토/11:00 - 21:00/15:00 - 17:00 브레이크타임/20:30 라스트오더
일/정기휴무 (매주 일요일)
","닭칼국수 : 7,500원
닭칼수육세트 : 14,000원
삼계칼국수 : 10,000원
닭곰탕 : 8,000원
얼큰닭칼국수 : 8,000원
얼큰닭곰탕 : 8,500원
안동닭찜 : 23,000원
한방수육 : 21,000원
미니수육(단품) : 9,000원
",02-401-1003
3180000-101-2003-00567,스타호프, 당산동3가,3180000.0,서울특별시 영등포구 당산로 136-1 (당산동3가),"맥주,호프",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3170000-101-2022-00151,벤티프레소 시티렉스, 독산동,3170000.0,서울특별시 금천구 시흥대로 399 시티렉스 1층 127호 (독산동),카페,등록된 영업시간이 없습니다.,"오리지널망고 : 3,800원
망고앤크림 : 4,200원
망고앤딸기 : 4,500원
카페 아메리카노 : 1,500원
카페라떼 : 2,700원
카푸치노 : 2,700원
바닐라라떼 : 3,300원
헤이즐넛라떼 : 3,300원
카라멜마키아또 : 3,500원
카페모카 : 3,700원
돌체라떼 : 3,700원
그린티샷라떼 : 3,900원
오렌지블루베리 : 3,900원
콜드브루 : 3,000원
콜드브루 라떼 : 3,700원
",02-803-7172
3070000-101-2022-00197,엠브로돈까스, 종암동,3070000.0,서울특별시 성북구 종암로9길 8 1층 101호 (종암동),돈가스,"매일/11:00 - 21:00/20:30 라스트오더
","엠브로돈까스 : 8,900원
엠브로땡초돈까스 : 9,900원
엠브로경양'왕'돈까스 : 12,500원
엠브로치즈돈까스 : 10,500원
고추장불고기 : 9,900원
간장불고기 : 9,900원
땡초우동 : 6,500원
쫄면 : 6,500원
",010-8351-5028
3060000-101-2011-00027,불타는 꼬기나라, 상봉동,3060000.0,서울특별시 중랑구 망우로30길 30 (상봉동1층),"육류,고기요리",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3240000-101-2004-00036,풍성한맛집, 성내동,3240000.0,서울특별시 강동구 성내로10길 13 (성내동),오리요리,"월/정보없음
화/정보없음
수/정보없음
목/정보없음
금/정보없음
토/정보없음
일/정보없음
","부대찌개 : 7,000원
한방오리들깨탕 : 7,000원
옻오리백숙 : 65,000원
옻토종닭백숙 : 55,000원
생고기김치찌개 : 7,000원
",02-470-6808
3220000-101-2022-00862,세컨드플로어, 역삼동,3220000.0,서울특별시 강남구 강남대로94길 72 지상2층 가호 (역삼동),양식,"월/17:30 - 23:00/22:30 라스트오더
화/17:30 - 23:00/22:30 라스트오더
수/17:30 - 23:00/22:30 라스트오더
목/17:30 - 23:00/22:30 라스트오더
금/17:30 - 23:00/22:30 라스트오더
토/17:30 - 23:00/22:30 라스트오더
일/정기휴무 (매주 일요일)
","허머스 : 17,000원
",02-565-8155
