관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3210000-101-2010-00575,진대감, 서초동,3210000.0,서울특별시 서초구 효령로55길 39 1층 (서초동),소고기구이,"수/11:30 - 22:00/15:00 - 17:00 브레이크타임
목/11:30 - 22:00/15:00 - 17:00 브레이크타임
금/11:30 - 22:00/15:00 - 17:00 브레이크타임
토/11:30 - 22:00
일/11:30 - 22:00
월/11:30 - 22:00/15:00 - 17:00 브레이크타임
화/11:30 - 22:00/15:00 - 17:00 브레이크타임
","한우차돌삼합 : 28,000원
한우파김치전골 : 55,000원
한우1++생등심 : 45,000원
한우차돌박이 : 28,000원
한우꽃게된장찌개 : 10,000원
키조개관자장or새조개장비빔밥 : 10,000원
한우차돌짬뽕라면 : 10,000원
날치알볶음밥 : 5,000원
시원한 묵사발 : 8,000원
구수한 누룽지 : 8,000원
",02-523-2472
3210000-101-2010-00557,장풍, 양재동,3210000.0,서울특별시 서초구 강남대로6길 90-1 지상1층 3호 (양재동),한식,등록된 영업시간이 없습니다.,"청국장 : 7,000원
육개장 : 7,000원
김치찌개 : 7,000원
제육볶음 : 7,000원
고등어구이 : 8,000원
얼큰쭈꾸미 : 8,000원
소머리양곰탕 : 8,000원
부대찌개(2인) : 15,000원
두부김치(술안주) : 10,000원
엄나무삼계탕 : 12,000원
삼겹살 : 13,000원
닭도리탕 : 33,000원
토종닭백숙 : 55,000원
",등록된 전화번호가 없습니다.
3210000-101-2010-00497,더 라운지, 잠원동,3210000.0,서울특별시 서초구 강남대로107길 6 1층 (잠원동 더리버사이드호텔),베이커리,"매일/07:00 - 22:00
","아메리카노 HOT : 9,900원
아메리카노 ICE : 10,800원
카페라떼 HOT : 11,000원
카페라떼 ICE : 12,100원
더 델리 과일케이크 : 40,000원
마즈카포네 프레이즈 케이크 : 42,000원
프레이즈 케이크 : 45,000원
망고치즈 케이크&생망고 주스 세트 : 35,000원
망고치즈케이크 : 39,000원
",02-6710-1111
3210000-101-2010-00463,상상치스넥, 잠원동,3210000.0,서울특별시 서초구 신반포로23길 41 (잠원동잠원상가 지하1층 5호),"가정,생활용품",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-537-6557
3210000-101-2010-00446,고향의맛, 반포동,3210000.0,서울특별시 서초구 신반포로 194 2층 22호 (반포동 고속터미널 하차장),한식,등록된 영업시간이 없습니다.,"청국장 : 7,000원
순두부찌개 : 7,000원
된장찌개 : 7,000원
김치찌개 : 7,000원
비빔밥 : 7,000원
잔치국수 : 7,000원
육개장 : 8,000원
김치청국장 : 7,000원
해물청국장 : 7,000원
고기청국장 : 7,000원
김치볶음밥 : 7,000원
라면 : 4,500원
",02-599-1443
3210000-101-2010-00432,건너편갈비살, 반포동,3210000.0,서울특별시 서초구 신반포로42길 2 2층 201202203204205호 (반포동 NOVA월드),"육류,고기요리","매일/16:00 - 22:00
","본갈비살 : 16,000원
마늘갈비살 : 15,000원
구워먹는 떡 : 2,000원
누룽지 : 4,000원
공기밥 : 1,000원
",등록된 전화번호가 없습니다.
3180000-101-2009-00355,지코바치킨, 신길동,3180000.0,서울특별시 영등포구 신길로 172 (신길동),"치킨,닭강정","매일/12:00 - 새벽 01:30
","소금구이 치킨 : 17,000원
순살 소금구이 치킨 : 19,000원
양념구이 치킨(순한맛/보통맛/매운맛/아주매운맛) : 18,000원
순살양념구이 치킨(순한맛/보통맛/매운맛/아주매운맛) : 20,000원
지코바 윙소금구이(날개+봉) : 18,000원
지코바 윙 양념구이(날개+봉) : 19,000원
반반치킨 : 19,000원
순살반반치킨 : 20,000원
순살한마리반세트메뉴) 소금구이 한마리반+치킨무2+음료 : 29,000원
순살한마리반세트메뉴) 소금구이 한마리+양념구이 반마리+치킨무2+음료 : 29,500원
순살한마리반세트메뉴) 양념구이 한마리+소금구이 반마리+치킨무2+음료 : 30,000원
순살한마리반세트메뉴) 양념구이 한마리반+치킨무2+음료 : 30,500원
두마리세트메뉴) 뼈소금구이+뼈양념구이+콜라1.25L : 35,000원
두마리세트메뉴) 뼈양념구이+뼈양념구이+콜라1.25L : 36,000원
두마리세트메뉴) 순살소금구이+순살양념구이+콜라1.25L : 39,000원
",등록된 전화번호가 없습니다.
3210000-101-2010-00419,리숨두부, 원지동,3210000.0,서울특별시 서초구 원터4길 7 (원지동),두부요리,"수/10:00 - 21:00/20:30 라스트오더
목/10:00 - 21:00/20:30 라스트오더
금/10:00 - 21:00/20:30 라스트오더
토/09:30 - 21:00/20:30 라스트오더
일/09:30 - 21:00/20:30 라스트오더
월/10:00 - 21:00/20:30 라스트오더
화/10:00 - 21:00/20:30 라스트오더
","숨두부 : 10,000원
검은콩국수(냉/온) : 12,000원
리순두부짬뽕 : 10,000원
시래기비지탕 : 11,000원
숨두부 : 10,000원
콩탕 : 8,000원
검은콩초두부 : 8,000원
검은콩국수(냉/온) : 12,000원
리순두부짬뽕 : 10,000원
숨두부김치 : 16,000원
해물파전 : 20,000원
구운숨두부 : 18,000원
육전 : 25,000원
굴전 : 20,000원
콩물(900ml) : 10,000원
콜라 : 2,000원
사이다 : 2,000원
환타(오렌지) : 2,000원
환타(파인애플) : 2,000원
",02-578-1701
3210000-101-2010-00413,아랑 솥뚜껑, 양재동,3210000.0,서울특별시 서초구 강남대로6길 22 1층 (양재동),돼지고기구이,"수/11:30 - 22:00/14:30 - 17:00 브레이크타임/21:00 라스트오더
목/11:30 - 22:00/14:30 - 17:00 브레이크타임/21:00 라스트오더
금/11:30 - 22:00/14:30 - 17:00 브레이크타임/21:00 라스트오더
토/14:00 - 22:00/21:00 라스트오더
일/정기휴무 (매주 일요일)
월/11:30 - 22:00/14:30 - 17:00 브레이크타임/21:00 라스트오더
화/11:30 - 22:00/14:30 - 17:00 브레이크타임/21:00 라스트오더
","12mm통삼겹 200g : 16,900원
통목살 : 16,900원
천겹항정살 150g : 18,900원
생소시지김치찌개 : 8,500원
매콤막창 160g : 17,000원
생소세지 150g : 8,900원
",02-3463-3392
3210000-101-2010-00404,원만 양꼬치, 반포동,3210000.0,서울특별시 서초구 사평대로55길 138 1층 (반포동 원일빌딩),중식당,"수/11:00 - 24:00
목/11:00 - 24:00
금/11:00 - 24:00
토/정보없음
일/정보없음
월/11:00 - 24:00
화/11:00 - 24:00
","양꼬치 : 12,000원
마라양꼬치 : 13,000원
양삼겹꼬치 : 13,000원
고급양갈비 : 25,000원
로즈마리양갈비 : 28,000원
향라양갈비 : 32,000원
샤브샤브 2~3인 : 35,000원
마라탕 : 8,000원
마라샹궈 : 32,000원
마파두부 : 12,000원
어향가지 : 16,000원
꿔바로우 : 20,000원
어향육사 : 20,000원
경장육샤 : 18,000원
대파소고기 : 26,000원
",02-543-5888
3210000-101-2010-00386,엘루체컨벤션, 반포동,3210000.0,서울특별시 서초구 신반포로 23 45층 (반포동),예식장,"수/09:30 - 19:00
목/09:30 - 19:00
금/09:30 - 19:00
토/09:30 - 19:00
일/09:30 - 19:00
월/정기휴무 (매주 월요일)
화/09:30 - 19:00
",등록된 메뉴가 없습니다.,02-536-0300
3210000-101-2010-00363,북창동순두부, 반포동,3210000.0,서울특별시 서초구 주흥길 10 1층 (반포동),두부요리,"수/정보없음
목/정보없음
금/정보없음
토/정보없음
일/정보없음
월/정보없음
화/정보없음
","2인 명품 LA갈비구이&계란말이 세트 : 39,000원
북창동 순두부 : 9,000원
해물 순두부 : 9,500원
곱창 순두부 : 10,000원
햄치즈 순두부 : 9,000원
통영굴 순두부 : 10,000원
김치 순두부 : 8,500원
야채 계란말이 : 7,000원
100% 국산 김치 사용 : 무료
100% 쌀눈쌀 사용 : 무료
",02-518-4350
3210000-101-2010-00232,더가든 키친, 잠원동,3210000.0,서울특별시 서초구 강남대로107길 6 1동 1층 (잠원동 더리버사이드호텔 ),뷔페,"수/11:30 - 21:30/14:30 - 18:00 브레이크타임
목/11:30 - 21:30/14:30 - 18:00 브레이크타임
금/11:30 - 21:30/14:30 - 18:00 브레이크타임
토/11:30 - 21:30/16:00 - 17:00 브레이크타임
일/11:30 - 21:30/13:30 - 14:00 브레이크타임/16:00 - 18:00 브레이크타임
월/11:30 - 21:30/14:30 - 18:00 브레이크타임
화/11:30 - 21:30/14:30 - 18:00 브레이크타임
","주중점심 성인 : 59,000원
주중점심 어린이 (2022년 1월~) : 29,500원
주중저녁 성인 : 80,000원
주중저녁 어린이 : 40,000원
주말&공휴일 성인( : 88,000원
주말&공휴일어린이 : 44,000원
",02-6710-1133
3210000-101-2010-00219,따뚱, 잠원동,3210000.0,서울특별시 서초구 강남대로107길 6 1동 2층 (잠원동 더리버사이드호텔),중식당,"매일/12:00 - 22:00/15:00 - 17:30 브레이크타임
","베이징덕 [북경오리] : 108,000원
쉐프 스페셜 코스 : 125,000원
불도장 : 135,000원
샥스핀 [상어 꼬리 지느러미찜] : 135,000원
바닷가재 [랍스터] : 145,000원
亭(정) 코스 : 63,000원
福(복) 코스 : 88,200원
壽(수) 코스 : 144,000원
점심코스 家 : 50,000원
디너코스 大董 : 85,000원
",02-6710-1888
3210000-101-2010-00185,양푼이생태찌개, 양재동,3210000.0,서울특별시 서초구 동산로 92 (양재동),"매운탕,해물탕",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-2252-8383
3210000-101-2022-00244,사계절 명태하우스, 서초동,3210000.0,서울특별시 서초구 강남대로43길 10 1층 (서초동),"해물,생선요리","수/11:30 - 21:00/14:00 - 17:00 브레이크타임
목/11:30 - 21:00/14:00 - 17:00 브레이크타임
금/11:30 - 21:00/14:00 - 17:00 브레이크타임
토/정기휴무 (매주 토요일)
일/정기휴무 (매주 일요일)
월/11:30 - 21:00/14:00 - 17:00 브레이크타임
화/11:30 - 21:00/14:00 - 17:00 브레이크타임
","명태탕 : 10,000원
명태찜 中 : 35,000원
명태찜 大 : 45,000원
명태전 : 15,000원
",02-525-1231
3110000-101-2019-00010,백억커피, 갈현동,3110000.0,서울특별시 은평구 연서로29길 17 1층 (갈현동),"카페,디저트","매일/00:00 - 24:00
","[오픈기념 15000원 이상 배달비 무료입니당] : 100원
[아메리카노 4캔 행사중입니다]([1600원 저렴합니다]) : 12,000원
카라멜 팝콘 (너무 많아서 놀라지마세욤) : 7,000원
버터구이 오징어 몸통 (눈 깜빡하면 없어져 있을꺼에요) : 5,500원
플레인 핫도그 (아는 맛이 무섭대요..) : 5,000원
찐 딸기 우유 : 4,900원
찐 수박 주스 : 5,400원
찐 딸기 주스 : 5,400원
찐 망고 주스 : 5,400원
[아메리카노 4캔 행사중입니다]([1600원 저렴합니다]) : 12,000원
[수박주스 4캔 행사중입니다]([1600원 저렴합니다]) : 20,000원
밀크 팥빙수 : 12,000원
옛날 눈꽃빙수 : 14,000원
인절미 팥빙수 : 14,000원
애플망고 빙수 : 14,000원
딸기 빙수 : 14,000원
대용량 1L 찐 수박 주스 : 10,800원
대용량 1L 찐 딸기 주스 : 10,800원
대용량 1L 찐 망고 주스 : 10,800원
대용량 1L 아메리카노 : 6,800원
대용량 1L 복숭아아이스티 : 7,800원
나홀로집에 : 15,400원
덤앤더머 : 28,400원
아메리카노 : 3,400원
카페라떼 : 4,400원
바닐라라떼 : 4,900원
카페모카 : 4,900원
카라멜 마끼아또 : 4,900원
백억커피 : 4,900원
디카페인 콜드브루 : 5,400원
디카페인 콜드브루 라떼 : 5,900원
디카페인 콜드브루 연유라떼 : 5,900원
찐 딸기 우유 : 4,900원
찐 망고 우유 : 4,900원
찐 블루베리 우유 : 4,900원
찐 녹차 : 4,900원
찐 민트초코 : 4,900원
찐 초코 : 4,900원
고구마 라떼 : 4,900원
토피넛 라떼 : 4,900원
보성 홍차 밀크티 : 5,400원
복숭아 아이스티 : 3,900원
자몽차 : 3,900원
레몬차 : 3,900원
체리콕 에이드 : 4,900원
레몬 에이드 : 4,400원
청포도 에이드 : 4,400원
더블베리 에이드 : 4,400원
자몽 에이드 : 4,400원
플레인 요거트 스무디(ICE(500ml캔)) : 4,900원
딸기 요거트 스무디(ICE(500ml캔)) : 5,400원
블루베리 요거트 스무디(ICE(500ml캔)) : 5,400원
망고 요거트 스무디(ICE(500ml캔)) : 5,400원
녹차 스무디(ICE(500ml캔)) : 5,400원
버터구이 오징어 몸통 (눈 깜빡하면 없어져 있을꺼에요) : 5,500원
카라멜 팝콘 (너무 많아서 놀라지마세욤) : 7,000원
나초&디핑소스 (쇼파에서 먹으면 등짝 스메싱~) : 5,000원
플레인 핫도그 (아는 맛이 무섭대요..) : 5,000원
칠리 치즈 핫도그 (미국아니고 한국이에요~) : 5,500원
매콤 떡볶이 : 6,000원
황치즈 다쿠아즈 : 3,500원
앙버터 다쿠아즈 : 3,500원
순수우유 다쿠아즈 : 3,500원
녹차초코 다쿠아즈 : 3,500원
초코크런치 다쿠아즈 : 3,500원
우유크림 카스테라 (베이커리 1등) : 5,500원
바닐라 크로칸 슈 : 5,000원
초코 크로칸 슈 : 5,000원
더블치즈 미니미 케이크 : 6,500원
티라미수 미니미 케이크 : 6,500원
당근 미니미 케이크 : 6,500원
밀크 크레이프 케이크 : 7,000원
벨지움 초코무스 케이크 : 6,000원
속편한 영양닭죽(500g) : 9,000원
고소한 한우 소고기죽(500g) : 9,000원
해장엔 낙지 김치죽(500g) : 9,000원
[오픈기념 15000원 이상 배달비 무료입니당] : 100원
",070-8856-0105
3020000-101-2022-00275,개화, 이태원동,3020000.0,서울특별시 용산구 이태원로 169-1 2층 (이태원동),요리주점,"수/17:00 - 새벽 01:00
목/17:00 - 새벽 01:00
금/17:00 - 새벽 03:00
토/17:00 - 새벽 03:00
일/17:00 - 새벽 01:00
월/정기휴무 (매주 월요일)
화/17:00 - 새벽 01:00
","봉골레조개술찜 : 18,000원
닭목살구이 : 14,000원
차돌청양파스타 : 16,000원
버터명란구이 : 15,000원
크림치즈곶감말이 : 11,000원
바질크림파스타 : 17,000원
인절미브리치즈 : 20,000원
참나물차돌 : 17,000원
",070-5227-1355
3140000-101-2022-00169,미스신두마리치킨, 신정동,3140000.0,서울특별시 양천구 오목로38길 32 1층 104호 (신정동),"치킨,닭강정","수/11:00 - 새벽 01:00/새벽 00:30 라스트오더
목/11:00 - 새벽 01:00/새벽 00:30 라스트오더
금/11:00 - 24:00/23:30 라스트오더
토/11:00 - 새벽 01:00/새벽 00:30 라스트오더
일/12:00 - 새벽 01:00/새벽 00:30 라스트오더
월/11:00 - 새벽 01:00/새벽 00:30 라스트오더
화/정기휴무 (매주 화요일)
","순살두마리 : 24,900원
뼈반반 : 16,900원
뼈두마리 : 25,900원
뼈한마리 : 16,900원
순살반반 : 16,900원
순살세마리 : 29,900원
순살한마리 : 16,900원
",02-2658-5666
3150000-101-2016-00334,월궁, 화곡동,3150000.0,서울특별시 강서구 강서로17길 131 1층 (화곡동 1동),중식당,"매일/10:00 - 21:00
","차돌박이짬뽕 : 11,000원
삼선전복짬뽕 : 13,000원
볶음짜장 : 10,500원
볶음짬뽕 : 11,000원
삼선고추짬뽕 : 11,500원
얼큰수제비짬뽕 : 10,000원
차돌박이짬뽕 : 11,000원
차돌삼선짬뽕 : 12,500원
마라짬뽕 : 10,000원
매운굴짬뽕 : 11,000원
삼선전복짬뽕 : 13,000원
중국냉면 : 10,000원
냉짬뽕 : 10,000원
물냉면 : 8,000원
비빔냉면 : 8,000원
열무 물냉면 : 9,000원
육개장 : 8,500원
내장탕 : 8,500원
갈비탕 : 8,500원
떡국 : 8,000원
만두국 : 8,000원
1. 탕수육+짜장 : 18,500원
1.2. 탕수육+짬뽕 또는 간짜장 : 19,500원
1.3. 탕수육+볶음밥 : 20,000원
2. 탕수육+볶음짬뽕 또는 볶음짜장 : 22,000원
3. 탕수육+차돌박이짬뽕 또는 삼선짬뽕 : 22,500원
짜장면 : 7,000원
짬뽕 : 8,000원
우동 : 8,000원
간짜장 : 8,000원
울면 : 8,500원
짜장밥 : 8,000원
볶음밥 : 8,500원
짬뽕밥 : 8,500원
마파두부밥 : 10,000원
오므라이스 : 9,000원
탕수육(小) : 19,000원
탕수육(中) : 24,000원
탕수육(大) : 29,000원
칠리탕수육(中) : 26,000원
칠리탕수육(小) : 21,000원
A. 탕수육+양장피+삼선술국 : 49,000원
B. 탕수육+깐쇼새우+차돌술국+만두4개 : 69,000원
C. 탕수육+양장피+깐쇼새우+차돌술국+만두4개 : 89,000원
D. 탕수육+양장피+고추잡채+크림새우 or 깐쇼새우+차 : 109,000원
숯불구이 짜장 : 10,000원
숯불구이 짬뽕 : 10,500원
깐쇼(깐풍)새우+짜장 : 12,000원
깐쇼(깐풍)새우+짬뽕 : 12,500원
깐쇼(깐풍)새우+볶음밥 : 13,000원
(월) 잡채밥 : 8,500원
1. 탕수육+짜장2 : 23,000원
1.5. 탕수육+짜장1+짬뽕1 : 24,000원
2. 탕수육+짬뽕2 또는 간짜장2 : 24,000원
3. 탕수육+쟁반짜장2人 또는 쟁반짬뽕2人 : 26,000원
4. 양장피+짜장2 또는 짬뽕2 또는 간짜장2 : 32,000원
군만두 : 6,000원
튀김찐빵 : 6,000원
물만두 : 6,500원
꽃빵(5개) : 5,000원
고기왕만두 : 7,500원
탕수육반반소스따로 : 500원
짬뽕국물 (작은공기) : 500원
짬뽕국물 (중간공기) : 1,000원
계란국물 : 1,000원
짜장한공기 : 2,000원
콜라(500ml) : 2,500원
콜라(1.25L) : 3,500원
사이다(500ml) : 2,500원
",02-2690-6868
