관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3120000-101-2020-00297,육칠이_신촌점, 창천동,3120000.0,서울특별시 서대문구 연세로5다길 36 2층 (창천동),"육류,고기요리","매일/10:00 - 24:00
","肉육칠이 고기고기 : 15,000원
肉육칠이 육성비 : 22,900원
肉육칠이 패밀리 : 39,900원
肉육칠이 육회 200g : 10,000원
肉육칠이 껍데기 : 10,000원
",010-8362-4721
3020000-101-2016-00124,한남조개할매집, 보광동,3020000.0,서울특별시 용산구 보광로24길 12 2층 (보광동),조개요리,"매일/16:00 - 새벽 04:00
","조개찜(중) : 38,000원
",0507-1461-1207
3240000-101-2022-00102,방가네남원추어탕, 천호동,3240000.0,서울특별시 강동구 올림픽로 738 월봉빌딩 가동 105106107호 (천호동),추어탕,"매일/00:00 - 24:00
","추어탕 : 11,000원
통추어탕 : 12,000원
우렁추어탕 : 12,000원
한방추어탕 : 14,000원
전복추어탕 : 14,000원
추어튀김 중 : 12,000원
돈까스 : 8,000원
추어물만두 : 8,000원
추어전골 중 : 32,000원
유황오리샤브샤브(1마리) : 38,000원
추어튀김 대 : 15,000원
추어전골 대 : 42,000원
",02-485-1046
3030000-101-2019-00275,오늘와인한잔, 성수동2가,3030000.0,서울특별시 성동구 연무장7길 7-1 린빌딩 (성수동2가),와인,"매일/12:30 - 새벽 00:30
","와인 한 잔 : 2,900원
화채 상그리아 : 7,900원
와인우유 : 4,900원
아이스 뱅쇼 : 5,900원
폴라포 와인 : 6,900원
꽃그리아 : 6,900원
",02-587-6660
3220000-101-2022-00430,죠스익스프레스, 논현동,3220000.0,서울특별시 강남구 도산대로38길 15 A동 지상1층 (논현동),분식,"매일/11:00 - 23:00/22:30 라스트오더
","죠스 국물떡볶이 : 13,000원
매운고추 순살치킨 : 12,000원
직화 고추장삼겹 김밥 : 9,000원
찐 로제 떡볶이 : 17,000원
",0507-0092-4010
3230000-101-2022-00225,버거타운, 잠실동,3230000.0,서울특별시 송파구 올림픽로 145 리센츠 1층 A-16호 (잠실동),햄버거,"매일/11:00 - 21:00/20:30 라스트오더
","베이컨 더블치즈 버거 : 8,900원
렛츠 갈릭 더블 치즈 : 9,800원
머쉬룸 버거 : 9,800원
쉬림프 버거 : 11,900원
오리지날(치즈)버거 : 7,500원
불고기버거 : 7,500원
불고기 베이컨 : 8,500원
불고기 베이컨 미트 더블 : 11,900원
베이컨버거 : 7,900원
드랍 더 미트 더블 : 11,900원
갈릭 랍스터 : 21,900원
",0507-1318-4037
3130000-101-2022-00279,에프씨, 성산동,3130000.0,서울특별시 마포구 월드컵로 240 월드컵주경기장 동북측 1층 (성산동),축구용품,"화/10:00 - 20:00
수/10:00 - 20:00
목/10:00 - 20:00
금/10:00 - 20:00
토/10:00 - 20:00
일/10:00 - 20:00
월/10:00 - 20:00
",등록된 메뉴가 없습니다.,070-4101-7710
3180000-101-1998-13628,뉴욕버거, 여의도동,3180000.0,서울특별시 영등포구 여의대방로 383 (여의도동경도빌딩108호),햄버거,"화/10:00 - 22:00/21:30 라스트오더
수/10:00 - 22:00/21:30 라스트오더
목/10:00 - 22:00/21:30 라스트오더
금/10:00 - 22:00/21:30 라스트오더
토/정기휴무 (매주 토요일)
일/10:00 - 22:00/21:30 라스트오더
월/10:00 - 22:00/21:30 라스트오더
","치킹버거(갈릭) : 4,600원
해쉬브라운&치킨버거 : 3,400원
치킹버거(칠리) : 4,600원
비프불고기버거 : 3,400원
바베큐버거 : 3,900원
뉴욕버거 : 4,400원
통새우버거 : 4,600원
리얼딥치즈버거 : 4,800원
더블스테이크버거 : 6,200원
스위트핫도그 : 4,500원
뉴욕버거세트 : 7,400원
칠리치킹버거세트 : 7,600원
갈릭치킹버거세트 : 7,600원
통새우버거세트 : 7,600원
리얼딥치즈버거세트 : 7,800원
",02-761-1422
3200000-101-2008-00010,분짜하노이, 봉천동,3200000.0,서울특별시 관악구 관악로 154 (봉천동지하1층),베트남음식,"매일/11:00 - 21:30
","매운곱창쌀국수 : 13,000원
반미 : 7,500원
하노이 직화분짜 : 15,000원
하노이 쌀국수(S) : 10,000원
하노이 쌀국수(L) : 12,000원
게살 계란볶음밥 : 9,500원
직접만드는 수제 넴(짜조)(3pcs) : 7,500원
매운곱창쌀국수+Mini볶음밥 : 18,000원
Mini하노이분짜+Mini볶음밥 : 15,000원
Mini하노이분짜+하노이쌀국수 : 20,000원
Mini하노이분짜+매운하노이쌀국수 : 20,500원
Mini하노이분짜+매운곱창쌀국수 : 23,000원
매운곱창쌀국수 : 13,000원
하노이 쌀국수(S) : 10,000원
하노이 쌀국수(L) : 12,000원
매운하노이 쌀국수(S) : 10,500원
매운하노이 쌀국수(L) : 12,500원
하노이 직화분짜 : 15,000원
직접만드는 수제 넴(짜조)(3pcs) : 7,500원
게살 계란볶음밥 : 9,500원
닭봉(6pcs) : 7,000원
샘플러 : 11,000원
반미 : 7,500원
새우볼(6pcs) : 5,000원
스프링롤(1인분) : 7,000원
콜라(PET 500ml) : 2,000원
사이다(PET 500ml) : 2,000원
애플쥬스(병) : 3,500원
탄산수 : 3,000원
",0507-1428-4102
3010000-101-2022-00121,사이드 바이 사이드, 충무로3가,3010000.0,서울특별시 중구 퇴계로27길 33 1층 (충무로3가),브런치,"화/08:00 - 21:00
수/08:00 - 21:00
목/08:00 - 21:00
금/08:00 - 21:00
토/08:30 - 19:00
일/정기휴무 (매주 일요일)
월/08:00 - 21:00
","프리미엄 샐러드 : 13,000원
토마토 모짜렐라 샐러드 : 10,000원
갈릭새우 샐러드 : 10,000원
훈제연어 샐러드 : 10,000원
단호박 샐러드 : 9,000원
수제 리코타치즈 샐러드 : 9,000원
아보카도 샐러드 : 9,000원
탄단지 샐러드 : 9,000원
훈제연어 에그 베네딕트 : 15,000원
아보카도 에그 베네딕트 : 15,000원
클래식 에그 베네딕트 : 13,000원
S.B.S 라자냐 : 16,000원
리코타 아보카도 토마토 오픈샌드위치 : 12,000원
아보카도 연어 오픈샌드위치 : 12,000원
아보카도 쉬림프 오픈샌드위치 : 12,000원
",0507-1384-3737
