관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3040000-101-2006-00152,다옴순대국감자탕, 군자동,3040000.0,서울특별시 광진구 천호대로 546 (군자동),"순대,순댓국",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-465-8989
3220000-101-1987-15983,면사부 술사부, 역삼동,3220000.0,서울특별시 강남구 강남대로84길 26 지상1지하1층 (역삼동),"백반,가정식","월/10:30 - 23:00
화/10:30 - 23:00
수/10:30 - 23:00
목/10:30 - 23:00
금/10:30 - 23:00
토/10:30 - 22:00
일/정기휴무 (매주 일요일)
","칼국수 : 8,000원
콩칼국수 : 10,000원
비빔칼국수 : 9,000원
해물 파전 : 21,000원
점심수육 : 15,000원
버섯 돼지 불고기 (점심 사이드) : 8,000원
고기만두 : 6,000원
대창 소고기 전골 : 18,000원
우삼겹 숙주 볶음 : 23,000원
일품수육 : 28,000원
순두부 소고기 전골 : 15,000원
청어알 초당 두부 : 18,000원
버터구이 피데기 : 18,000원
일품진로 하이볼 세트 : 30,000원
잭다니엘 하이볼 세트 : 80,000원
",02-565-8999
3170000-101-2001-06762,이나김밥, 독산동,3170000.0,서울특별시 금천구 독산로 353 (독산동 지상1층),김밥,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-855-7783
3090000-101-2022-00121,기영이 숯불두마리치킨, 방학동,3090000.0,서울특별시 도봉구 방학로6길 38 1층 좌측호 (방학동),"치킨,닭강정","매일/11:00 - 23:00
","투움바숯불구이 : 18,500원
슈프림숯불구이 : 18,500원
블랙소이숯불구이 : 17,500원
육즙팡소금구이 : 17,500원
양념볶음닭발 : 17,500원
가성비 Good! SET : 26,900원
달콤양념숯불구이 : 17,500원
투움바숯불볶음닭발 : 18,500원
매콤양념숯불구이 : 17,500원
매운양념숯불구이 : 17,500원
불날개구이 : 17,500원
",02-955-2198
3150000-101-2015-00317,치킨사냥, 내발산동,3150000.0,서울특별시 강서구 수명로 68-11 1층 108호 (내발산동 발산1동 발산타워),"치킨,닭강정",등록된 영업시간이 없습니다.,"뼈있는, 후라이드 치킨 : 11,900원
뼈있는, 반반치킨 : 12,900원
뼈있는, 양념치킨 : 13,500원
뼈있는, 간장치킨 : 13,500원
뼈있는, 핫레드치킨 : 13,500원
",02-2667-7090
3010000-101-2017-00412,베트남 고향식당, 남산동2가,3010000.0,서울특별시 중구 퇴계로20길 19 (남산동2가 2층),베트남음식,"월/10:30 - 22:30
화/10:30 - 22:30
수/10:30 - 22:30
목/10:30 - 22:30
금/10:30 - 22:30
토/10:30 - 22:30
일/10:30 - 22:30
","불향가득 쌀국수 : 9,500원
그릴 레몬그라스 포크 반미 : 7,500원
분짜넴 : 9,500원
월남쌈 : 7,000원
반쎄오 (소고기) : 15,000원
월남쌈 세트 : 28,000원
하노이 분짜 : 12,500원
반쎄오 (매운 해물) : 17,000원
넴루이 : 15,000원
짜조 (넴) : 7,000원
공심채 볶음 : 8,000원
계란 반미 : 7,000원
해물 볶음밥 : 9,000원
해물볶음면 : 10,500원
파인애플 볶음밥 : 9,000원
",02-310-9982
3200000-101-2022-00294,돌고래피자, 신림동,3200000.0,서울특별시 관악구 봉천로6길 46 제1층 101호 (신림동),피자,등록된 영업시간이 없습니다.,"불고기피즈 : 3,500원
콘치즈 : 3,500원
해물치즈 : 3,500원
스테이크 : 3,500원
크림치즈 : 3,500원
팥 : 3,500원
1박스(5개 선택 가능) : 15,000원
1박스(6개 선택 가능) : 18,000원
",등록된 전화번호가 없습니다.
3020000-101-2022-00340,인소울, 한남동,3020000.0,서울특별시 용산구 독서당로 85 지하1층 (한남동),한식,"매일/12:00 - 22:00/15:00 - 18:00 브레이크타임
","통한우안심버거 : 69,000원
소금타르타르 : 23,000원
",02-794-9998
3200000-101-2005-00347,두부이야기, 봉천동,3200000.0,서울특별시 관악구 양녕로 21-1 (봉천동지상1층),두부요리,"매일/11:00 - 22:00/15:00 - 17:00 브레이크타임
","맑은순두부 : 6,000원
순두부 : 6,000원
해물순두부 : 7,000원
우렁얼큰순두부 : 7,000원
청국장순두부 : 7,000원
모두부 1모 : 3,000원
모두부 2모 : 5,000원
순두부 1개 : 2,000원
순두부 2개 : 3,000원
",02-875-1006
3170000-101-2020-00128,고기듬뿍 대왕비빔밥, 독산동,3170000.0,서울특별시 금천구 시흥대로141길 63 지상1층 (독산동),한식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-6959-6090
3200000-101-2022-00171,타코야꼬치포차, 봉천동,3200000.0,서울특별시 관악구 남부순환로 1746-1 1층 (봉천동),요리주점,"매일/16:00 - 새벽 02:30
",등록된 메뉴가 없습니다.,070-7840-0012
3210000-101-2022-00311,바다수퍼 해물천하 조개구이, 서초동,3210000.0,서울특별시 서초구 사평대로56길 12 정경빌딩 1층 (서초동),조개요리,"매일/15:00 - 24:00
","국물조개찜 : 49,000~69,000
3단모듬조개구이 : 49,000~69,000
국물조개찜스페셜A : 112,000원
국물조개찜스페셜B : 145,000원
",070-8828-0113
3150000-101-2022-00460,귀한 족발 등촌역, 등촌동,3150000.0,서울특별시 강서구 등촌로 227 1층 (등촌동),한식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-2651-3337
3110000-101-2022-00111,소담, 응암동,3110000.0,서울특별시 은평구 응암로16길 20-11 1층 102호 (응암동),한식,"매일/10:00 - 22:00
","소담 제육 도시락 : 12,000원
[V 재주문율 1위] 스팸마요 덮밥 : 6,000원
소담 치킨 도시락 : 12,000원
소담 돈까스 도시락 : 12,000원
치킨마요 덮밥 : 6,000원
참치마요 덮밥 : 6,000원
제육마요 덮밥 : 7,000원
떡갈비마요 덮밥 : 7,000원
돈까스마요 덮밥 : 8,000원
스페셜마요 덮밥 : 8,000원
감자튀김 : 3,500원
치킨너겟 : 3,500원
프랑크소시지 : 3,500원
가라아게 : 4,500원
윙봉세트 : 4,500원
",02-303-9201
