관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3130000-101-2012-00302,고구려홍대점, 동교동,3130000.0,서울특별시 마포구 월드컵북로 14 (동교동),"육류,고기요리","일/11:30 - 22:00
월/11:30 - 22:00/15:00 - 17:00 브레이크타임
화/11:30 - 22:00/15:00 - 17:00 브레이크타임
수/11:30 - 22:00/15:00 - 17:00 브레이크타임
목/11:30 - 22:00/15:00 - 17:00 브레이크타임
금/11:30 - 22:00/15:00 - 17:00 브레이크타임
토/11:30 - 22:00
","차돌 된장 짜글이 : 12,000원
대통갈비 : 29,000원
광개토대왕돼지갈비 : 21,000원
얼큰 양곰탕 : 12,000원
버섯불고기 한상 : 15,000원
제주 오겹살 : 18,000원
숯불돼지갈비 : 19,000원
제주 두툼목살 : 17,000원
제주 가브리살 : 18,000원
된장찌개 : 6,000원
제주 껍데기 : 10,000원
",02-3144-4675
3130000-101-2012-00301,삿뽀로홍대점, 동교동,3130000.0,서울특별시 마포구 월드컵북로 14 (동교동 2층),일식당,"일/11:30 - 22:00
월/11:30 - 22:00/15:00 - 17:00 브레이크타임
화/11:30 - 22:00/15:00 - 17:00 브레이크타임
수/11:30 - 22:00/15:00 - 17:00 브레이크타임
목/11:30 - 22:00/15:00 - 17:00 브레이크타임
금/11:30 - 22:00/15:00 - 17:00 브레이크타임
토/11:30 - 22:00
","런치스페셜 C : 32,000원
모듬사시미정식 : 57,000원
주말가족특선C : 37,000원
스시 정식 : 27,000원
특스시 정식 : 35,000원
주류반입비 : 20,000원
",02-3144-4671
3200000-101-2022-00168,작은중식당 리우, 신림동,3200000.0,서울특별시 관악구 법원단지길 31 1층 (신림동),중식당,"일/11:00 - 22:00
월/정기휴무 (매주 월요일)
화/11:00 - 22:00
수/11:00 - 22:00
목/11:00 - 22:00
금/11:00 - 22:00
토/11:00 - 22:00
","마요새우 : 30,000원
탕수육 : 23,000원
깐풍기 : 25,000원
라조기 : 25,000원
유린기 : 25,000원
",02-6401-4555
3150000-101-2016-00275,으뜸 착한낙지, 등촌동,3150000.0,서울특별시 강서구 공항대로 353 2층 (등촌동 3동),낙지요리,"일/11:10 - 22:00/15:00 - 15:40 브레이크타임/21:30 라스트오더
월/11:10 - 22:00/15:00 - 15:40 브레이크타임/21:30 라스트오더
화/11:10 - 22:00/15:00 - 15:40 브레이크타임/21:30 라스트오더
수/11:10 - 22:00/15:00 - 15:40 브레이크타임/21:30 라스트오더
목/11:10 - 22:00/15:00 - 15:40 브레이크타임/21:30 라스트오더
금/11:10 - 22:00/15:00 - 15:40 브레이크타임/21:30 라스트오더
토/11:10 - 22:00/15:00 - 15:40 브레이크타임/21:30 라스트오더
","사장원픽 [낙지볶음](1인분) : 12,000원
피자보다 [낙지해물파전] : 17,000원
단골추천 [갑오징어볶음]2인(2인) : 26,000원
단골추천 [갑오징어볶음]2인(3인) : 39,000원
난 둘다 [전복낙지볶음](1인분) : 15,000원
남편충전 [산낙지 탕탕이] : 35,000원
사장원픽 [낙지볶음](1인분) : 12,000원
품격있게 [산낙지볶음] : 17,000원
난 둘다 [전복낙지볶음](1인분) : 15,000원
낙지&새우[낙새볶음](1인) : 15,000원
쭈꾸미러버[쭈꾸미볶음](1인) : 11,000원
바삭끝판왕 [새우튀김](4마리) : 8,000원
레알수제 [등심돈까스] : 8,000원
동심저격 [치즈돈까스] : 9,000원
육즈비 [낙지만두](6알) : 8,000원
JMT [낙지젓갈](400g) : 11,000원
코카콜라(355ml) : 2,000원
스프라이트(355ml) : 2,000원
환타오렌지(355ml) : 2,000원
환타파인(355ml) : 2,000원
",0507-1386-5333
3220000-101-2015-00130,한식당, 논현동,3220000.0,서울특별시 강남구 학동로31길 13 1층 (논현동),한식,"일/정기휴무 (매주 일요일)
월/11:00 - 22:00/15:00 - 17:00 브레이크타임
화/11:00 - 22:00/15:00 - 17:00 브레이크타임
수/11:00 - 22:00/15:00 - 17:00 브레이크타임
목/11:00 - 22:00/15:00 - 17:00 브레이크타임
금/11:00 - 22:00/15:00 - 17:00 브레이크타임
토/11:00 - 22:00/15:00 - 17:00 브레이크타임
","고등어구이 : 11,000원
",0507-1400-6005
3230000-101-2022-00293,원디아더, 송파동,3230000.0,서울특별시 송파구 오금로16길 16 1~2층 (송파동),카페,"매일/11:00 - 22:00/21:00 라스트오더
","Peach Cream Tea : 6,300원
The Other Coffee : 6,500원
PineHill Ade(파인힐에이드) : 6,000원
",0507-1389-4748
3020000-101-2017-00551,엠에스엠알, 한남동,3020000.0,서울특별시 용산구 대사관로11길 49 3층 302호 (한남동),"카페,디저트","일/11:00 - 20:00
월/정기휴무 (매주 월요일)
화/11:00 - 20:00
수/11:00 - 20:00
목/11:00 - 20:00
금/11:00 - 20:00
토/11:00 - 20:00
","프렌치 브렉퍼스트 티 : 10,000원
시그니쳐 크리스피 크림라떼 : 8,500원
아이슈페너 라떼 : 7,500원
라즈베리잼 크림 스콘 : 6,500원
플레인스콘 : 5,000원
라꽁비에트 무염버터 : 2,000원
콘 체다스콘 : 6,500원
아이스 아메리카노 : 6,500원
마리아쥬프레르 볼레로 : 10,000원
Artemis 아르테미스 백차 : 10,000원
De Mitera드 미테라 루이보스티 : 10,000원
카페 라떼 : 7,500원
청포도 봉봉 에이드 : 8,000원
패션후르츠 에이드 : 8,000원
시트론(유자) 블루 에이드 : 8,000원
",070-8888-0321
3130000-101-2018-00101,샤오바오우육면, 도화동,3130000.0,서울특별시 마포구 마포대로 73 SK허브그린 1층 111112113호 (도화동),중식당,"매일/10:00 - 22:00
","우육면 : 9,000원
우육면(맑은탕) : 9,000원
마약곱창면 : 13,000원
수육냉면 : 9,000원
꿔바로우 : 9,000원
가지탕수 : 9,000원
가지만두 : 10,000원
마라수육 : 12,000원
오향수육 : 25,000원
깐쇼새우 : 25,000원
유린기 : 12,000원
샤오룽바오 : 5,000원
마쟝면 : 11,000원
루러우판(덮밥) : 11,000원
차돌당면덮밥 : 11,000원
",0507-1356-5688
3100000-101-2004-00297,황소알곱창, 상계동,3100000.0,서울특별시 노원구 동일로218길 25 (상계동(103호)),"곱창,막창,양","매일/17:00 - 새벽 01:00
","황소의 모든것 大 : 62,000원
황소의 모든것 中 : 43,000원
한우 생곱창 구이 : 22,000원
한우 생대창 구이 : 22,000원
소 막창구이 : 22,000원
소 갈비살 : 22,000원
우삼겹 : 22,000원
곱창전골 : 39,000원
후식 전골 : 29,000원
황소 막밥 : 15,000원
볶음밥 : 3,000원
미나리 추가 : 3,000원
",0507-1323-5819
3130000-101-2022-00354,타이거 버거&윙즈, 창전동,3130000.0,서울특별시 마포구 와우산로30길 13 1층 103호 (창전동),햄버거,"일/11:00 - 새벽 01:00/15:00 - 16:00 브레이크타임
월/정기휴무 (매주 월요일)
화/11:00 - 새벽 01:00/15:00 - 16:00 브레이크타임
수/11:00 - 새벽 01:00/15:00 - 16:00 브레이크타임
목/11:00 - 새벽 01:00/15:00 - 16:00 브레이크타임
금/11:00 - 새벽 01:00/15:00 - 16:00 브레이크타임
토/11:00 - 새벽 01:00/15:00 - 16:00 브레이크타임
","데리타마고 버거 : 7,500원
크런치칠리 치킨버거 : 7,500원
베이컨잼 치즈버거 : 7,500원
아메리칸 클래식 버팔로 4pc : 5,000원
코리안 클래식 버팔로 4pc : 5,000원
파마산&프라이갈릭 윙즈 4pc : 5,000원
타이거 상그리아 : 6,500원
타이거 드리프트 350ml : 5,000원
피넛버터 버거 : 7,500원
타이거버거 : 7,500원
레몬페퍼 4pc : 5,000원
",0507-1332-2529
