관리번호,사업장명,동주소,자치단체코드,도로명주소,음식타입,영업시간,메뉴,업체전화번호
3040000-101-2003-00271,비에이치씨, 광장동,3040000.0,서울특별시 광진구 아차산로 503-23 (광장동),"치킨,닭강정","매일/12:00 - 24:00
","치퐁당 후라이드 : 20,000원
치퐁당 후라이드+분모자 로제 떡볶이 : 25,500원
골드킹 콤보 : 20,000원
뿌링클 콤보 : 20,000원
맛초킹 콤보 : 20,000원
뿌링클 : 18,000원
맛초킹 : 18,000원
단팥 트위스트 : 5,000원
크림치즈 트위스트 : 5,500원
치퐁당 후라이드 : 20,000원
치퐁당 윙 : 22,000원
치퐁당 스틱 : 22,000원
골드킹 윙 : 20,000원
뿌링맵소킹 콤보 : 20,000원
뿌링맵소킹 윙 : 20,000원
뿌링맵소킹 스틱 : 20,000원
양념맵소킹 콤보 : 20,000원
맛초킹 홀 닭가슴살 : 3,500원
맛초킹 찹 닭가슴살 : 3,500원
뿌링클 찹 닭가슴살 : 3,500원
뿌링클 홀 닭가슴살 : 3,500원
bhc 멍쿠키 : 4,000원
뿌링클HOT : 19,000원
뿌링클 : 18,000원
순살뿌링클 : 20,000원
뿌링클HOT : 20,000원
순살뿌링클HOT : 20,900원
골드킹 순살 : 20,000원
골드킹 : 17,000원
순살맛초킹 : 20,000원
맛초킹 : 18,000원
레드킹 : 19,000원
레드킹순살 : 20,900원
커리퀸 : 18,000원
순살커리퀸 : 20,000원
하바네로 포테킹 후라이드 : 20,000원
매운맛양념치킨 : 19,000원
바삭클 : 16,000원
순살바삭클 : 19,000원
양념치킨 : 18,000원
양념맵소킹 : 18,000원
양념맵소킹 순살 : 20,000원
뿌링맵소킹 순살 : 20,000원
뿌링맵소킹 : 18,000원
콜팝치킨 : 3,000원
미니콜팝 : 3,000원
빅콜팝 : 11,500원
왕콜팝 : 4,500원
뿌링콜팝 : 3,500원
분모자 로제 떡볶이 : 5,500원
케이준프라이 : 3,500원
달콤바삭치즈볼 : 5,000원
뿌링치즈스틱 : 4,500원
치킨무 : 500원
뿌링클+단팥 트위스트 : 23,000원
골드킹+단팥 트위스트 : 22,000원
맛초킹+단팥 트위스트 : 23,000원
치퐁당 후라이드+단팥 트위스트 : 25,000원
후라이드+단팥 트위스트 : 22,000원
콜라 1.25L : 2,500원
코카콜라 1.25L : 2,500원
콜라 500ml : 2,000원
코카콜라 500ml : 2,000원
콜라 355ml : 1,500원
",02-444-1580
3040000-101-1999-08729,이마트24세종대후문점, 군자동,3040000.0,서울특별시 광진구 군자로 133 (군자동),편의점,"매일/06:00 - 24:00
",등록된 메뉴가 없습니다.,02-462-1638
3040000-101-1995-05250,성수계, 화양동,3040000.0,서울특별시 광진구 아차산로 209 (화양동),닭갈비,"매일/11:00 - 새벽 02:00
","눈꽃치즈 닭갈비 : 13,500원
닭한마리 1인 : 15,000원
닭다리 칼국수(런치) : 9,500원
닭다리 칼국수 (디너) : 11,500원
닭다리 장칼국수(런치) : 9,500원
닭다리 장칼국수(디너) : 11,500원
100%들깨 칼국수 : 10,000원
수제(장)칼국수 런치 : 7,000원
수제(장)칼국수 디너 : 8,000원
누룽지반계탕 : 15,000원
허니버터감자튀김 : 7,000원
쫄깃쫄깃 치즈볼 : 4,000원
치킨 가라아게 : 6,500원
갈비만두6p : 5,000원
철판닭갈비 : 11,500원
",02-6405-6116
3230000-101-2022-00431,블랙스완, 잠실동,3230000.0,서울특별시 송파구 백제고분로9길 25 2층 (잠실동),양식,"매일/15:00 - 새벽 01:00
","우유튀김 : 9,000원
브리치즈구이 : 15,000원
카나페 : 11,000원
크림치즈 : 10,000원
샐러드 파스타 : 17,000원
스테이크 필라프 : 18,000원
항정살 로제 파스타 : 18,000원
우삼겹 알리오올리오 파스타 : 17,000원
블랙스완 플레터 : 26,000원
피노치오(매콤) : 25,000원
크림뇨끼 : 18,000원
부채살 찹스테이크 : 30,000원
살치살스테이크 : 33,000원
표고버섯튀김 : 12,000원
치킨가라아게 : 15,000원
",070-8280-8122
3080000-101-2001-08767,미삼참치, 미아동,3080000.0,서울특별시 강북구 도봉로10길 22 (미아동(분수대길 16)),생선회,"매일/11:30 - 새벽 01:00
","일품 스페셜 : 35,000원
미삼 스페셜 : 45,000원
특선 스페셜 : 55,000원
실장 스페셜 : 70,000원
혼술 참치 : 30,000원
특혼술참치 : 40,000원
일품 스페셜 : 35,000원
미삼 스페셜 : 45,000원
특선 스페셜 : 55,000원
실장 스페셜 : 70,000원
혼술 참치 : 30,000원
콜라(355ml) : 2,000원
사이다(355ml) : 2,000원
복분자 : 10,000원
",02-980-0373
3080000-101-2010-00251,갈비예찬, 미아동,3080000.0,서울특별시 강북구 도봉로 156 (미아동),"육류,고기요리","매일/11:00 - 22:30
","돼지양념 200g : 18,000원
소양념구이 200g : 29,000원
한우육회 200g : 30,000원
냉면 : 8,000원
돼지양념구이 4+4 : 72,000원
소양념구이 4+2 : 116,000원
왕갈비탕 : 16,000원
",02-983-8900
3080000-101-2003-00406,남원정통추어탕, 미아동,3080000.0,서울특별시 강북구 삼양로 181 (미아동),추어탕,"매일/08:00 - 21:00
","정통추어탕 : 8,000원
통추어탕 : 9,000원
다슬기추어탕 : 10,000원
우렁추어탕 : 10,000원
전복추어탕 : 14,000원
다슬기해장국 : 8,000원
추어돈까스 : 8,000원
콩국수 : 8,000원
추어튀김-대 : 10,000원
추어튀김-소 : 7,000원
왕새우튀김-대 : 20,000원
왕새우튀김-소 : 10,000원
추어물만두 : 6,000원
",02-986-9769
3080000-101-2002-00180,낙원식당, 미아동,3080000.0,서울특별시 강북구 삼양로 265 (미아동),한식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-986-6617
3080000-101-2013-00188,엄지갈비.냉면, 미아동,3080000.0,서울특별시 강북구 솔샘로48길 3-4 (미아동),"육류,고기요리","월/16:00 - 22:00
화(8/23)/정기휴무 (매달 2, 4번째 화요일)
수/16:00 - 22:00
목/16:00 - 22:00
금/16:00 - 22:00
토/16:00 - 22:00
일/16:00 - 22:00
","엄지세트(갈비5인분+된장2) : 55,000원
목살갈비 : 12,000원
뼈갈비 : 12,000원
생오겹살 : 13,000원
",070-7569-8777
3080000-101-2012-00303,고봉숯불닭갈비, 미아동,3080000.0,서울특별시 강북구 솔샘로48길 21 (미아동),닭갈비,등록된 영업시간이 없습니다.,"양념닭갈비 : 10,000원
마늘간장닭갈비 : 10,000원
",02-984-1118
3080000-101-2011-00309,꿉통, 미아동,3080000.0,서울특별시 강북구 솔샘로40길 7 (미아동),돼지고기구이,"월/11:00 - 새벽 01:00
화/정기휴무 (매주 화요일)
수/11:00 - 새벽 01:00
목/11:00 - 새벽 01:00
금/11:00 - 새벽 01:00
토/11:00 - 새벽 01:00
일/11:00 - 새벽 01:00
","제주돼지갈비 : 12,000원
",02-980-1383
3080000-101-2019-00007,조선감저, 미아동,3080000.0,서울특별시 강북구 솔샘로 220 유머빌딩 1층 101호 (미아동),감자탕,"월/정기휴무 (매주 월요일)
화/11:00 - 23:00
수/11:00 - 23:00
목/11:00 - 23:00
금/11:00 - 23:00
토/11:00 - 23:00
일/11:00 - 23:00
","우거지감자탕(대(4~5인분)) : 44,000원
우거지감자탕(중(3~4인분)) : 38,000원
우거지감자탕(소(2~3인분)) : 32,000원
묵은지감자탕(대(4~5인분)) : 46,000원
묵은지감자탕(중(3~4인분)) : 40,000원
묵은지감자탕(소(2~3인분)) : 34,000원
뼈해장국 : 10,000원
우거지해장국(뼈 안들어갑니다) : 8,000원
우거지감자탕(대(4~5인분)) : 44,000원
우거지감자탕(중(3~4인분)) : 38,000원
우거지감자탕(소(2~3인분)) : 32,000원
묵은지감자탕(대(4~5인분)) : 46,000원
묵은지감자탕(중(3~4인분)) : 40,000원
공기밥 : 1,000원
볶음밥재료(밥 안들어갑니다)(1~2인분) : 2,000원
뼈추가 : 17,000원
우거지추가 : 3,000원
묵은지추가 : 3,000원
펩시 : 2,000원
사이다 : 2,000원
",02-982-6688
3080000-101-2020-00021,혁이네 막창, 미아동,3080000.0,서울특별시 강북구 삼양로27길 43 위브 테라스 파크 1층 113호 (미아동),"곱창,막창,양","월/정기휴무 (매주 월요일)
화/16:00 - 24:00
수/16:00 - 24:00
목/16:00 - 24:00
금/16:00 - 24:00
토/16:00 - 24:00
일/16:00 - 24:00
","양념막창 : 13,000원
듀록냉동삼겹살 : 9,900원
소금막창 : 13,000원
야채곱창 : 11,000원
순대볶음 : 10,000원
돼지곱창전골 (1인분) : 12,000원
",02-988-8999
3080000-101-2004-00101,창신동 매운족발, 번동,3080000.0,서울특별시 강북구 한천로109가길 13 (번동),"족발,보쌈","매일/11:00 - 24:00
","매운족발 大 : 32,000원
영양족발 大 : 30,000원
매운족발 中 : 29,000원
영양족발 中 : 27,000원
매운무뼈닭발(2인분) : 15,000원
매운미니족 中 : 20,000원
매운미니족 大 : 23,000원
NEW 왕갈비탕 : 8,000원
곱창모음(200g) : 16,000원
소곱창(200g) : 14,000원
막창(200g) : 13,000원
대창(200g) : 12,000원
염통(200g) : 8,000원
간,천엽 : 8,000원
볶음밥 : 3,000원
",02-985-7999
3080000-101-2019-00143,호랭이식당, 번동,3080000.0,서울특별시 강북구 한천로105길 7 번동1단지 종합상가 105호 (번동),한식,"월/07:00 - 22:00
화/07:00 - 22:00
수/07:00 - 22:00
목/07:00 - 22:00
금/07:00 - 22:00
토/07:00 - 22:00
일/정기휴무 (매주 일요일)
","갈비탕 정식(1인분) : 16,000원
동태찌개 정식(1인분) : 10,000원
고등어조림 정식 (푹~ 익은 무)(1인분) : 11,000원
갈비탕 정식(1인분) : 16,000원
고등어조림 정식 (푹~ 익은 무)(1인분) : 11,000원
동태찌개 정식(1인분) : 10,000원
제육볶음 정식 : 10,000원
고구마순 고등어조림 : 15,000원
수제돈까스 도시락(1인분) : 10,000원
공기밥 : 1,000원
홈메이드 4종반찬 : 3,000원
사이다355ml : 2,000원
콜라355ml : 2,000원
환타355ml : 2,000원
2인분 동태찌개(2인분) : 20,000원
3인분 동태찌개(3인분) : 30,000원
2인 고등어무조림(2인분) : 21,000원
3인분 고등어무조림(3인분) : 32,000원
",02-981-5252
3080000-101-2021-00238,소담집, 번동,3080000.0,서울특별시 강북구 한천로105길 24 201동 105호 (번동 번동2단지주공아파트),한식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-988-5771
3080000-101-2011-00122,소담집, 번동,3080000.0,서울특별시 강북구 한천로105길 24 (번동(주공2단지 복합상가201동 102호)),한식,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-988-5771
3080000-101-2015-00223,대장금 손칼국수, 번동,3080000.0,서울특별시 강북구 월계로37길 97 (번동),"칼국수,만두",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,02-983-2330
3080000-101-2014-00140,돼닭, 번동,3080000.0,서울특별시 강북구 월계로37길 145 (번동),요리주점,등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3080000-101-2010-00122,벼락, 번동,3080000.0,서울특별시 강북구 오현로 194 (번동),"육류,고기요리","월/15:00 - 23:00
화/15:00 - 23:00
수/15:00 - 23:00
목/15:00 - 23:00
금/15:00 - 23:00
토/15:00 - 23:00
일/14:00 - 23:00
",등록된 메뉴가 없습니다.,02-980-9192
3080000-101-1994-05380,락궁, 번동,3080000.0,서울특별시 강북구 덕릉로42길 23 (번동(지상1층)),중식당,"매일/10:00 - 21:00
","짜장면 : 6,000원
짬뽕 : 7,000원
간짜장 : 7,000원
해물쟁반짜장 : 9,000원
볶음밥 : 7,500원
볶음짬뽕 : 10,000원
마파덮밥 : 9,000원
잡채밥 : 8,000원
탕수육 중 : 22,000원
깐쇼새우 중 : 35,000원
양장피 중 : 32,000원
팔보채 중 : 37,000원
",02-986-6200
3080000-101-2014-00134,사람곡간, 번동,3080000.0,서울특별시 강북구 덕릉로40길 79 대명빌딩 1층 (번동),"해물,생선요리",등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3080000-101-2018-00112,고메당, 번동,3080000.0,서울특별시 강북구 덕릉로40길 79 대명빌딩 1층 (번동),일식당,"월/11:00 - 22:00
화/11:00 - 22:00
수/11:00 - 22:00
목/11:00 - 22:00
금/11:00 - 22:00
토/11:00 - 22:00
일/정기휴무 (매주 일요일)
","돈까스대표 : 7,500원
우동 : 7,500원
판모밀 : 7,500원
가츠동(돈까스 덮밥) : 7,000원
에비동(새우튀김 덮밥) : 8,000원
챠슈동(챠슈 덮밥) : 8,000원
돈까스대표 : 7,500원
왕새우튀김 2p : 5,000원
왕새우튀김 4p : 9,500원
콜라 : 1,500원
사이다 : 1,500원
환타(오렌지) : 1,500원
",02-988-8577
3080000-101-2019-00200,수유솥뚜껑삼겹살, 번동,3080000.0,서울특별시 강북구 한천로 936 1층 102호 (번동 센트로힐),돼지고기구이,"월/15:00 - 23:50
화/15:00 - 23:50
수/15:00 - 23:50
목/15:00 - 23:50
금/15:00 - 23:50
토/12:00 - 23:50
일/12:00 - 23:50
","삼겹살180g : 8,000원
소세지 : 4,000원
치즈떡 : 3,000원
새송이버섯 : 2,000원
치즈가루 : 2,000원
공기밥 : 1,000원
볶음밥 : 2,000원
소주 : 4,000원
맥주 : 4,000원
매화수/청하 : 4,000원
서울막걸리 : 3,000원
콜라/사이다 : 2,000원
환타(파인애플,오렌지) : 2,000원
물냉면 : 5,000원
비빔냉면 : 5,000원
",010-9905-0826
3200000-101-2016-00100,박효신닭꼬치, 봉천동,3200000.0,서울특별시 관악구 청룡길 30 1층 104호 (봉천동),한식,등록된 영업시간이 없습니다.,"이자카야 순살 닭꼬치(2개) : 3,900원
이자카야 파 닭꼬치(2개) : 3,900원
염통 꼬치(5개) : 4,900원
매콤닭똥집튀김+칠리소스(소(250g)) : 7,200원
매콤닭똥집튀김+칠리소스(중(350g)) : 10,200원
매콤닭똥집튀김+칠리소스(대(500g)) : 14,200원
버터갈릭 감자튀김(250g) : 4,900원
국물 떡볶이 : 4,900원
(SET1)박효신 수제 대왕닭꼬치 : 10,900원
(SET2)박효신 수제 대왕닭꼬치 : 11,500원
(SET3)박효신 수제 대왕닭꼬치 : 14,500원
(SET4)박효신 수제 대왕닭꼬치 : 16,900원
(SET5)박효신 이자카야닭꼬치 : 17,500원
소금구이 대왕닭꼬치(2개) : 6,000원
데리야끼 대왕닭꼬치(2개) : 6,000원
바베큐 대왕닭꼬치(2개) : 6,000원
칠리 대왕닭꼬치(2개) : 6,000원
폭립 대왕닭꼬치(2개) : 6,000원
이자카야 순살  닭꼬치(2개) : 3,900원
이자카야 파 닭꼬치(2개) : 3,900원
마늘꼬치(4개) : 3,500원
은행꼬치(4개) : 3,500원
닭껍질 꼬치(2개) : 3,600원
콘소세지 : 2,000원
소떡소떡 : 2,500원
김말이튀김(5개) : 3,000원
후리가케 주먹밥 : 3,000원
마약 핫도그 : 4,900원
콜라(펩시)(500ml) : 1,500원
콜라(펩시)(1.25L) : 2,500원
환타(파인애플)(500ml) : 2,000원
스프라이트(500ml) : 2,000원
스프라이트(1.5L) : 3,000원
서울대 배달비 추가(배달비 추가) : 2,000원
",02-878-8884
3220000-101-2022-00800,살롱뒤부케, 청담동,3220000.0,서울특별시 강남구 도산대로81길 16-6 지상1층 (청담동),양식,"매일/18:00 - 새벽 01:00/새벽 00:00 라스트오더
","와인 : 무료
",02-7147-4067
3010000-101-2022-00218,해녀, 황학동,3010000.0,서울특별시 중구 퇴계로83길 9 123층 (황학동),한식,"매일/15:00 - 새벽 03:00/새벽 02:00 라스트오더
","물회 중 : 35,000원
물회 대 : 50,000원
오징어버터구이 : 25,000원
전복버터구이 : 30,000원
가리비치즈구이 : 23,000원
",010-8605-0426
3010000-101-2014-00075,대오, 을지로1가,3010000.0,서울특별시 중구 을지로 6 (을지로1가 재능빌딩 지하1층 B01호),소고기구이,"월/11:00 - 22:00/15:00 - 17:00 브레이크타임/21:00 라스트오더
화/11:00 - 22:00/15:00 - 17:00 브레이크타임/21:00 라스트오더
수/11:00 - 22:00/15:00 - 17:00 브레이크타임/21:00 라스트오더
목/11:00 - 22:00/15:00 - 17:00 브레이크타임/21:00 라스트오더
금/11:00 - 22:00/15:00 - 17:00 브레이크타임/21:00 라스트오더
토/11:00 - 22:00/15:00 - 17:00 브레이크타임/21:00 라스트오더
일/11:00 - 22:00/15:00 - 17:00 브레이크타임/21:00 라스트오더
","대오등심 : 56,000원
한우 뭉티기 : 65,000원
한우 육회 : 33,000원
특안심 : 59,000원
꽃 갈비살 : 45,000원
살치살 : 62,000원
동판불고기 : 22,000원
곱창내장탕 : 12,000원
육개장 : 10,000원
대오한우국밥 : 14,000원
왕갈비탕 : 18,000원
한우육회 비빔밥 : 14,000원
차돌 된장찌개 : 12,000원
",02-777-7999
3160000-101-2007-00127,몽로, 구로동,3160000.0,서울특별시 구로구 새말로18길 20-11 1층 (구로동),"전통,민속주점","월/16:00 - 새벽 01:00/새벽 00:30 라스트오더
화/16:00 - 새벽 01:00/새벽 00:30 라스트오더
수/16:00 - 새벽 01:00/새벽 00:30 라스트오더
목/16:00 - 새벽 01:00/새벽 00:30 라스트오더
금/16:00 - 새벽 01:00/새벽 00:30 라스트오더
토/15:00 - 새벽 02:00/새벽 01:30 라스트오더
일/15:00 - 새벽 02:00/새벽 01:30 라스트오더
","두부김치 : 15,000원
해물파전 : 18,000원
",010-4976-0129
3100000-101-2020-00035,남남북녀라이브, 상계동,3100000.0,서울특별시 노원구 노해로 517 지하1층 (상계동),주류,"월(8/22)/정기휴무 (매달 4번째 월요일)
화/18:00 - 새벽 02:00
수/18:00 - 새벽 02:00
목/18:00 - 새벽 02:00
금/18:00 - 새벽 02:00
토/18:00 - 새벽 02:00
일/18:00 - 새벽 02:00
",등록된 메뉴가 없습니다.,010-6757-1537
3150000-101-2017-00594,VIP, 마곡동,3150000.0,서울특별시 강서구 마곡동로4길 15 3층 305호 (마곡동 가양1동 엠팰리체),바(BAR),등록된 영업시간이 없습니다.,등록된 메뉴가 없습니다.,등록된 전화번호가 없습니다.
3230000-101-2022-00430,아폴로 포차, 방이동,3230000.0,서울특별시 송파구 오금로11길 12 보광타워 2층 202호 (방이동),술집,"매일/18:00 - 새벽 03:00/새벽 02:00 라스트오더
","눈꽃치즈떡볶이 : 15,900원
대패파채라면 : 10,900원
대패삼겹 비빔면 : 11,900원
로제 치킨파스타 : 14,900원
슈가치즈볼 : 9,500원
아폴로 순살치킨 : 12,000원
닭껍질튀김 : 9,500원
스팸 후라이 : 12,900원
무뼈숯불닭발 : 14,900원
레몬크림새우 : 13,500원
버팔로윙 : 11,900원
아폴로 불닭 : 14,900원
유린기 : 13,500원
아폴로 어묵탕 : 17,900원
아폴로 빙수 : 13,900원
",010-6700-5141
3070000-101-2022-00177,스펙스커피바, 동소문동5가,3070000.0,서울특별시 성북구 동소문로 86-17 1층 (동소문동5가),"카페,디저트","월/08:00 - 20:00
화/08:00 - 20:00
수/08:00 - 20:00
목/08:00 - 20:00
금/08:00 - 20:00
토/10:00 - 18:00
일/정기휴무 (매주 일요일)
","스펙스커피 : 5,500원
파인코코 그라니따 : 5,500원
",010-2668-6542
3080000-101-2013-00252,장강기사식당, 수유동,3080000.0,서울특별시 강북구 수유로 62-1 1층 (수유동),기사식당,"매일/00:00 - 24:00
","짜장면 : 4,000원
쟁반짜장/간짜장/우동/짬뽕/울면 : 6,000원
삼선간짜장/삼선울면/삼선우동/삼선짬뽕/볶음짬뽕 : 7,500원
해물모듬짬뽕 : 12,000원
볶음밥 : 6,000원
삼선볶음밥/새우볶음밥/잡채밥/송이밥/마파밥/짬뽕밥 : 7,500원
고추잡채밥 : 8,500원
잡탕밥 : 10,000원
물만두/야끼만두 : 5,000원
탕수육 : 10,000~22,000
사천탕수육 : 12,000~24,000
덴뿌라 : 15,000원
잡채 : 10,000~15,000
양장피 : 15,000~30,000
잡탕 : 15,000~30,000
",02-900-3327
3080000-101-1988-07051,서울국시, 수유동,3080000.0,서울특별시 강북구 덕릉로 13 (수유동),"칼국수,만두",,"칼국수 : 8,000원
수제비 : 8,000원
칼제비 : 8,000원
비빔밥 : 8,000원
콩국수 : 8,000원
왕만두 : 7,000원
칼만두 : 8,000원
냉면 : 8,000원
",02-900-3392
3080000-101-1975-06846,미림산장, 우이동,3080000.0,서울특별시 강북구 삼양로181길 253 (우이동),한식,"매일/10:30 - 22:30
","오리백숙 : 70,000원
오리로스 : 70,000원
스페셜세트-능이오리백숙, 소불고기, 골뱅이무침, 더덕무침, 도토리묵, 부추전 : 245,000원
세트A-닭백숙, 오리로스, 더덕무침, 골뱅이무침, 도토리묵, 부추전 : 220,000원
세트B-오리백숙, 돼지왕갈비,골뱅이무침, 도토리묵, 부추전 : 185,000원
세트C.닭도리탕, 닭백숙, 도토리묵,부추전 : 150,000원
흑염소탕 : 15,000원
흑염소전골(1인분)180g : 28,000원
흑염소수육1인분180g : 30,000원
흑염소수육(한접시360g) : 60,000원
능이오리백숙 : 80,000원
옻오리백숙 : 75,000원
오리훈제 : 70,000원
능이토종닭백숙 : 75,000원
옻토종닭백숙 : 70,000원
",02-993-3330
